Group,subID,trial,TimePressure,TimeConstraint,Vagueness,Vaguenesscode,ID1,ID2,ID3,V1,V2,V3,ID_left,ID_middle,ID_right,Bid_left,Bid_middle,Bid_right,chosenItem,RT,RTvariance,chosenPosition,chosenID,chosenValue,fixation_time,option_time,choice_time,feedback_time,timeout,Definitive,sdV1,sdV2,sdV3
1,22102402,128,High,1.5,Precise,0,15,17,9,42.7,90,6.4,9,17,15,6.4,90,42.7,2,0.578,0,D,17,90,414.425,415.454,416.031,416.034,0,1,1.067707825,0.047140452,2.407396011
1,22102402,129,High,1.5,Vague,1,14,17,36,17.3,90,9.3,14,36,17,17.3,9.3,90,2,0.587,0.001,R,17,90,416.536,418.948,419.536,419.538,0,0,1.465908895,0.047140452,1.020892855
1,22102402,130,High,1.5,Precise,0,10,16,6,31.7,64.9,4.4,6,10,16,4.4,31.7,64.9,2,0.921,0,R,16,64.9,420.042,422.71,423.631,423.634,0,1,1.219289411,12.09802555,1.54344492
1,22102402,131,High,1.5,Vague,1,14,10,23,17.3,31.7,2.3,14,23,10,17.3,2.3,31.7,1,0.713,0.001,L,14,17.3,424.136,426.127,426.84,426.842,0,0,1.465908895,1.219289411,0.899382504
1,22102402,132,High,1.5,Precise,0,16,17,7,64.9,90,2.2,17,7,16,90,2.2,64.9,2,0.575,0,L,17,90,427.345,430.144,430.72,430.722,0,1,12.09802555,0.047140452,0.40824829
1,22102402,133,High,1.5,Precise,0,10,15,9,31.7,42.7,6.4,10,9,15,31.7,6.4,42.7,2,0.629,0,R,15,42.7,431.225,432.883,433.512,433.514,0,1,1.219289411,1.067707825,2.407396011
1,22102402,134,High,1.5,Vague,1,14,10,27,17.3,31.7,6.4,27,10,14,6.4,31.7,17.3,1,0.69,0,R,14,17.3,434.017,435.293,435.983,435.986,0,0,1.465908895,1.219289411,0.804155872
1,22102402,135,High,1.5,Precise,0,14,18,13,17.3,89.9,2.4,18,13,14,89.9,2.4,17.3,2,0.702,0,L,18,89.9,436.489,437.61,438.311,438.314,0,1,1.465908895,0.141421356,0.865383666
1,22102402,136,High,1.5,Precise,0,14,17,12,17.3,90,11.7,12,17,14,11.7,90,17.3,2,0.601,0.001,D,17,90,438.816,441.583,442.184,442.186,0,1,1.465908895,0.047140452,3.024345659
1,22102402,137,High,1.5,Vague,1,10,16,20,31.7,64.9,2.6,10,16,20,31.7,64.9,2.6,2,0.997,0.001,D,16,64.9,442.689,443.187,444.184,444.186,0,0,1.219289411,12.09802555,0.571547607
1,22102402,138,High,1.5,Vague,1,14,15,36,17.3,42.7,9.3,36,15,14,9.3,42.7,17.3,2,1.213,0.001,D,15,42.7,444.689,447.371,448.584,448.587,0,0,1.465908895,1.067707825,1.020892855
1,22102402,139,High,1.5,Vague,1,16,18,23,64.9,89.9,2.3,23,16,18,2.3,64.9,89.9,2,0.867,0.001,R,18,89.9,449.09,450.565,451.432,451.434,0,0,12.09802555,0.141421356,0.899382504
1,22102402,140,High,1.5,Vague,1,15,16,27,42.7,64.9,6.4,27,16,15,6.4,64.9,42.7,1,0.649,0,R,15,42.7,451.937,454.47,455.119,455.122,0,0,1.067707825,12.09802555,0.804155872
1,22102402,141,High,1.5,Vague,1,10,17,32,31.7,90,7.5,10,32,17,31.7,7.5,90,2,0.62,0,R,17,90,455.624,457.755,458.376,458.378,0,0,1.219289411,0.047140452,0.833999734
1,22102402,142,High,1.5,Precise,0,10,17,7,31.7,90,2.2,7,17,10,2.2,90,31.7,2,0.581,0.001,D,17,90,458.881,460.467,461.048,461.05,0,1,1.219289411,0.047140452,0.40824829
1,22102402,143,High,1.5,Vague,1,16,18,27,64.9,89.9,6.4,27,16,18,6.4,64.9,89.9,2,0.709,0,R,18,89.9,461.554,463.826,464.536,464.538,0,0,12.09802555,0.141421356,0.804155872
1,22102402,144,High,1.5,Precise,0,14,18,12,17.3,89.9,11.7,18,12,14,89.9,11.7,17.3,2,0.558,0.001,L,18,89.9,465.041,466.306,466.864,466.866,0,1,1.465908895,0.141421356,3.024345659
1,22102402,145,High,1.5,Vague,1,16,18,36,64.9,89.9,9.3,18,16,36,89.9,64.9,9.3,2,0.568,0.001,L,18,89.9,467.369,470.2,470.768,470.77,0,0,12.09802555,0.141421356,1.020892855
1,22102402,146,High,1.5,Precise,0,16,18,9,64.9,89.9,6.4,9,18,16,6.4,89.9,64.9,2,1.016,0,D,18,89.9,471.273,474.032,475.048,475.05,0,1,12.09802555,0.141421356,2.407396011
1,22102402,147,High,1.5,Vague,1,15,16,22,42.7,64.9,4,15,16,22,42.7,64.9,4,1,1.373,0.001,L,15,42.7,475.554,477.083,478.456,478.459,0,0,1.067707825,12.09802555,2.02155056
1,22102402,148,High,1.5,Precise,0,14,17,6,17.3,90,4.4,14,6,17,17.3,4.4,90,2,0.504,0,R,17,90,478.962,480.368,480.872,480.874,0,1,1.465908895,0.047140452,1.54344492
1,22102402,149,High,1.5,Vague,1,15,18,32,42.7,89.9,7.5,18,32,15,89.9,7.5,42.7,2,0.69,0.001,L,18,89.9,481.377,484.102,484.792,484.794,0,0,1.067707825,0.141421356,0.833999734
1,22102402,150,High,1.5,Precise,0,15,17,12,42.7,90,11.7,12,17,15,11.7,90,42.7,2,0.643,0.001,D,17,90,485.297,486.477,487.12,487.123,0,1,1.067707825,0.047140452,3.024345659
1,22102402,151,High,1.5,Vague,1,16,18,20,64.9,89.9,2.6,16,18,20,64.9,89.9,2.6,2,0.856,0,D,18,89.9,487.625,488.216,489.072,489.074,0,0,12.09802555,0.141421356,0.571547607
1,22102402,152,High,1.5,Vague,1,18,17,32,89.9,90,7.5,32,17,18,7.5,90,89.9,2,0.541,0.001,D,17,90,489.577,491.683,492.224,492.226,0,0,0.141421356,0.047140452,0.833999734
1,22102402,153,High,1.5,Precise,0,15,17,8,42.7,90,6.6,8,15,17,6.6,42.7,90,2,0.586,0,R,17,90,492.728,494.942,495.528,495.53,0,1,1.067707825,0.047140452,2.662079388
1,22102402,154,High,1.5,Precise,0,14,17,9,17.3,90,6.4,9,14,17,6.4,17.3,90,2,0.515,0,R,17,90,496.032,496.781,497.296,497.298,0,1,1.465908895,0.047140452,2.407396011
1,22102402,155,High,1.5,Vague,1,14,15,32,17.3,42.7,7.5,14,32,15,17.3,7.5,42.7,1,0.988,0,L,14,17.3,497.8,500.444,501.432,501.434,0,0,1.465908895,1.067707825,0.833999734
1,22102402,156,High,1.5,Vague,1,14,16,27,17.3,64.9,6.4,27,16,14,6.4,64.9,17.3,1,0.541,0,R,14,17.3,501.937,503.635,504.176,504.178,0,0,1.465908895,12.09802555,0.804155872
1,22102402,157,High,1.5,Precise,0,14,15,8,17.3,42.7,6.6,8,14,15,6.6,17.3,42.7,2,0.538,0,R,15,42.7,504.68,505.365,505.904,505.906,0,1,1.465908895,1.067707825,2.662079388
1,22102402,158,High,1.5,Vague,1,15,18,27,42.7,89.9,6.4,27,15,18,6.4,42.7,89.9,2,1.273,0.001,R,18,89.9,506.408,507.407,508.68,508.682,0,0,1.067707825,0.141421356,0.804155872
1,22102402,159,High,1.5,Vague,1,15,17,27,42.7,90,6.4,17,15,27,90,42.7,6.4,2,0.604,0,L,17,90,509.185,511.452,512.056,512.058,0,0,1.067707825,0.047140452,0.804155872
1,22102402,160,High,1.5,Vague,1,10,16,27,31.7,64.9,6.4,10,27,16,31.7,6.4,64.9,2,1.099,0,R,16,64.9,512.562,514.805,515.904,515.906,0,0,1.219289411,12.09802555,0.804155872
1,22102402,161,High,1.5,Precise,0,10,15,13,31.7,42.7,2.4,15,10,13,42.7,31.7,2.4,2,0.651,0,L,15,42.7,516.409,517.205,517.856,517.858,0,1,1.219289411,1.067707825,0.865383666
1,22102402,162,High,1.5,Precise,0,16,17,8,64.9,90,6.6,17,16,8,90,64.9,6.6,2,1.033,0,L,17,90,518.36,518.967,520,520.002,0,1,12.09802555,0.047140452,2.662079388
1,22102402,163,High,1.5,Vague,1,10,15,36,31.7,42.7,9.3,15,10,36,42.7,31.7,9.3,2,0.813,0,L,15,42.7,520.505,521.57,522.384,522.386,0,0,1.219289411,1.067707825,1.020892855
1,22102402,164,High,1.5,Vague,1,14,10,36,17.3,31.7,9.3,10,36,14,31.7,9.3,17.3,1,1.059,0.001,R,14,17.3,522.888,525.821,526.88,526.882,0,0,1.465908895,1.219289411,1.020892855
1,22102402,165,High,1.5,Vague,1,10,15,22,31.7,42.7,4,15,10,22,42.7,31.7,4,2,1.016,0.001,L,15,42.7,527.385,528.04,529.056,529.058,0,0,1.219289411,1.067707825,2.02155056
1,22102402,166,High,1.5,Precise,0,10,16,12,31.7,64.9,11.7,12,16,10,11.7,64.9,31.7,1,1.207,0.001,R,10,31.7,529.561,532.489,533.696,533.698,0,1,1.219289411,12.09802555,3.024345659
1,22102402,167,High,1.5,Precise,0,18,17,13,89.9,90,2.4,13,18,17,2.4,89.9,90,2,0.598,0.001,R,17,90,534.201,536.938,537.536,537.538,0,1,0.141421356,0.047140452,0.865383666
1,22102402,168,High,1.5,Vague,1,15,16,23,42.7,64.9,2.3,16,23,15,64.9,2.3,42.7,1,0.588,0,R,15,42.7,538.041,539.94,540.528,540.53,0,0,1.067707825,12.09802555,0.899382504
1,22102402,169,High,1.5,Precise,0,10,16,8,31.7,64.9,6.6,10,8,16,31.7,6.6,64.9,2,1.078,0,R,16,64.9,541.033,543.234,544.312,544.314,0,1,1.219289411,12.09802555,2.662079388
1,22102402,170,High,1.5,Precise,0,16,18,12,64.9,89.9,11.7,16,18,12,64.9,89.9,11.7,1,0.603,0,L,16,64.9,544.817,546.237,546.84,546.842,0,1,12.09802555,0.141421356,3.024345659
1,22102402,171,High,1.5,Precise,0,10,15,7,31.7,42.7,2.2,7,15,10,2.2,42.7,31.7,1,1.355,0,R,10,31.7,547.344,548.804,550.16,550.162,0,1,1.219289411,1.067707825,0.40824829
1,22102402,172,High,1.5,Vague,1,10,15,27,31.7,42.7,6.4,10,27,15,31.7,6.4,42.7,2,0.598,0,R,15,42.7,550.665,551.378,551.976,551.978,0,0,1.219289411,1.067707825,0.804155872
1,22102402,173,High,1.5,Vague,1,14,18,20,17.3,89.9,2.6,14,18,20,17.3,89.9,2.6,1,0.804,0,L,14,17.3,552.481,553.236,554.04,554.042,0,0,1.465908895,0.141421356,0.571547607
1,22102402,174,High,1.5,Vague,1,14,16,23,17.3,64.9,2.3,14,23,16,17.3,2.3,64.9,1,1.035,0,L,14,17.3,554.545,556.397,557.432,557.434,0,0,1.465908895,12.09802555,0.899382504
1,22102402,175,High,1.5,Precise,0,18,17,6,89.9,90,4.4,18,17,6,89.9,90,4.4,2,0.602,0,D,17,90,557.937,560.726,561.328,561.33,0,1,0.141421356,0.047140452,1.54344492
1,22102402,176,High,1.5,Precise,0,16,18,6,64.9,89.9,4.4,6,16,18,4.4,64.9,89.9,2,0.736,0,R,18,89.9,561.833,562.543,563.28,563.282,0,1,12.09802555,0.141421356,1.54344492
1,22102402,177,High,1.5,Precise,0,14,10,8,17.3,31.7,6.6,10,14,8,31.7,17.3,6.6,1,0.95,0.001,D,14,17.3,563.785,566.506,567.456,567.458,0,1,1.465908895,1.219289411,2.662079388
1,22102402,178,High,1.5,Vague,1,10,17,23,31.7,90,2.3,17,23,10,90,2.3,31.7,2,0.568,0,L,17,90,567.962,570.032,570.6,570.602,0,0,1.219289411,0.047140452,0.899382504
1,22102402,179,High,1.5,Precise,0,14,10,6,17.3,31.7,4.4,6,10,14,4.4,31.7,17.3,1,0.73,0,R,14,17.3,571.105,571.998,572.728,572.73,0,1,1.465908895,1.219289411,1.54344492
1,22102402,180,High,1.5,Precise,0,14,15,7,17.3,42.7,2.2,15,14,7,42.7,17.3,2.2,2,1.058,0,L,15,42.7,573.233,573.902,574.96,574.962,0,1,1.465908895,1.067707825,0.40824829
1,22102402,181,Low,10,Precise,0,15,16,3,42.7,64.9,2.4,16,15,3,64.9,42.7,2.4,1,1.964,0,D,15,42.7,595.367,598.1,600.064,600.066,0,1,1.067707825,12.09802555,0.294392029
1,22102402,182,Low,10,Vague,1,14,16,31,17.3,64.9,7.2,31,14,16,7.2,17.3,64.9,1,1.819,0,D,14,17.3,600.569,602.925,604.744,604.747,0,0,1.465908895,12.09802555,4.166799998
1,22102402,183,Low,10,Precise,0,14,16,4,17.3,64.9,4.6,4,14,16,4.6,17.3,64.9,2,1.654,0.001,R,16,64.9,605.249,607.898,609.552,609.555,0,1,1.465908895,12.09802555,1.626857912
1,22102402,184,Low,10,Precise,0,15,18,4,42.7,89.9,4.6,18,15,4,89.9,42.7,4.6,2,1.166,0.001,L,18,89.9,610.057,610.595,611.76,611.762,0,1,1.067707825,0.141421356,1.626857912
1,22102402,185,Low,10,Vague,1,10,15,33,31.7,42.7,8.9,10,33,15,31.7,8.9,42.7,2,1.26,0,R,15,42.7,612.266,615.212,616.472,616.474,0,0,1.219289411,1.067707825,1.249888884
1,22102402,186,Low,10,Precise,0,10,15,5,31.7,42.7,8.9,5,10,15,8.9,31.7,42.7,2,1.394,0,R,15,42.7,616.978,619.83,621.224,621.227,0,1,1.219289411,1.067707825,0.79302515
1,22102402,187,Low,10,Precise,0,15,17,5,42.7,90,8.9,5,15,17,8.9,42.7,90,2,0.706,0,R,17,90,621.73,622.302,623.008,623.01,0,1,1.067707825,0.047140452,0.79302515
1,22102402,188,Low,10,Vague,1,14,10,21,17.3,31.7,2.5,21,14,10,2.5,17.3,31.7,1,1.585,0.001,D,14,17.3,623.513,624.031,625.616,625.619,0,0,1.465908895,1.219289411,0.418993503
1,22102402,189,Low,10,Vague,1,15,18,24,42.7,89.9,1.3,15,24,18,42.7,1.3,89.9,2,0.664,0.001,R,18,89.9,626.121,628.48,629.144,629.146,0,0,1.067707825,0.141421356,0.124721913
1,22102402,190,Low,10,Vague,1,15,16,33,42.7,64.9,8.9,15,33,16,42.7,8.9,64.9,1,1.24,0.001,L,15,42.7,629.65,632.16,633.4,633.403,0,0,1.067707825,12.09802555,1.249888884
1,22102402,191,Low,10,Vague,1,14,16,24,17.3,64.9,1.3,14,24,16,17.3,1.3,64.9,1,0.847,0.001,L,14,17.3,633.907,636.161,637.008,637.011,0,0,1.465908895,12.09802555,0.124721913
1,22102402,192,Low,10,Precise,0,14,18,1,17.3,89.9,1.9,18,1,14,89.9,1.9,17.3,2,0.83,0.001,L,18,89.9,637.514,639.842,640.672,640.674,0,1,1.465908895,0.141421356,0.188561808
1,22102402,193,Low,10,Precise,0,14,10,11,17.3,31.7,6.4,10,11,14,31.7,6.4,17.3,1,0.636,0,R,14,17.3,641.177,643.044,643.68,643.682,0,1,1.465908895,1.219289411,3.47978288
1,22102402,194,Low,10,Precise,0,16,18,2,64.9,89.9,2.3,16,2,18,64.9,2.3,89.9,2,0.766,0,R,18,89.9,644.185,644.714,645.48,645.482,0,1,12.09802555,0.141421356,0.697614985
1,22102402,195,Low,10,Vague,1,15,18,19,42.7,89.9,3,15,18,19,42.7,89.9,3,1,0.739,0,L,15,42.7,645.986,646.909,647.648,647.651,0,0,1.067707825,0.141421356,1.30979218
1,22102402,196,Low,10,Precise,0,10,18,3,31.7,89.9,2.4,18,3,10,89.9,2.4,31.7,2,0.667,0,L,18,89.9,648.154,649.341,650.008,650.01,0,1,1.219289411,0.141421356,0.294392029
1,22102402,197,Low,10,Vague,1,10,16,21,31.7,64.9,2.5,10,21,16,31.7,2.5,64.9,2,1.147,0,R,16,64.9,650.513,652.893,654.04,654.042,0,0,1.219289411,12.09802555,0.418993503
1,22102402,198,Low,10,Vague,1,14,18,24,17.3,89.9,1.3,14,18,24,17.3,89.9,1.3,2,1.474,0.001,D,18,89.9,654.545,656.614,658.088,658.091,0,0,1.465908895,0.141421356,0.124721913
1,22102402,199,Low,10,Vague,1,14,16,19,17.3,64.9,3,14,19,16,17.3,3,64.9,2,1.474,0.001,R,16,64.9,658.594,661.51,662.984,662.986,0,0,1.465908895,12.09802555,1.30979218
1,22102402,200,Low,10,Precise,0,10,17,11,31.7,90,6.4,11,10,17,6.4,31.7,90,2,0.752,0.001,R,17,90,663.49,665.48,666.232,666.235,0,1,1.219289411,0.047140452,3.47978288
1,22102402,201,Low,10,Vague,1,15,17,25,42.7,90,5,15,25,17,42.7,5,90,2,0.543,0,R,17,90,666.739,668.744,669.288,669.29,0,0,1.067707825,0.047140452,1.987181141
1,22102402,202,Low,10,Vague,1,14,15,33,17.3,42.7,8.9,14,15,33,17.3,42.7,8.9,2,2.546,0.001,D,15,42.7,669.794,672.182,674.728,674.731,0,0,1.465908895,1.067707825,1.249888884
1,22102402,203,Low,10,Precise,0,15,17,3,42.7,90,2.4,17,15,3,90,42.7,2.4,2,0.919,0,L,17,90,675.234,676.905,677.824,677.826,0,1,1.067707825,0.047140452,0.294392029
1,22102402,204,Low,10,Precise,0,10,16,2,31.7,64.9,2.3,2,16,10,2.3,64.9,31.7,2,1.143,0,D,16,64.9,678.33,679.721,680.864,680.866,0,1,1.219289411,12.09802555,0.697614985
1,22102402,205,Low,10,Precise,0,15,17,11,42.7,90,6.4,17,11,15,90,6.4,42.7,2,0.814,0.001,L,17,90,681.369,684.13,684.944,684.946,0,1,1.067707825,0.047140452,3.47978288
1,22102402,206,Low,10,Precise,0,10,17,3,31.7,90,2.4,17,10,3,90,31.7,2.4,2,0.654,0,L,17,90,685.449,688.346,689,689.002,0,1,1.219289411,0.047140452,0.294392029
1,22102402,207,Low,10,Vague,1,15,16,31,42.7,64.9,7.2,15,16,31,42.7,64.9,7.2,2,2.367,0.001,D,16,64.9,689.506,690.497,692.864,692.866,0,0,1.067707825,12.09802555,4.166799998
1,22102402,208,Low,10,Vague,1,10,18,31,31.7,89.9,7.2,10,31,18,31.7,7.2,89.9,2,1.579,0.001,R,18,89.9,693.369,695.949,697.528,697.531,0,0,1.219289411,0.141421356,4.166799998
1,22102402,209,Low,10,Precise,0,14,10,3,17.3,31.7,2.4,3,14,10,2.4,17.3,31.7,1,1.294,0,D,14,17.3,698.033,699.898,701.192,701.194,0,1,1.465908895,1.219289411,0.294392029
1,22102402,210,Low,10,Precise,0,14,18,4,17.3,89.9,4.6,14,18,4,17.3,89.9,4.6,2,0.987,0,D,18,89.9,701.697,704.325,705.312,705.314,0,1,1.465908895,0.141421356,1.626857912
1,22102402,211,Low,10,Vague,1,10,17,25,31.7,90,5,25,10,17,5,31.7,90,2,1.556,0,R,17,90,705.818,707.628,709.184,709.187,0,0,1.219289411,0.047140452,1.987181141
1,22102402,212,Low,10,Vague,1,16,18,21,64.9,89.9,2.5,16,18,21,64.9,89.9,2.5,2,0.908,0.001,D,18,89.9,709.689,712.172,713.08,713.083,0,0,12.09802555,0.141421356,0.418993503
1,22102402,213,Low,10,Precise,0,14,18,11,17.3,89.9,6.4,18,11,14,89.9,6.4,17.3,2,0.946,0.001,L,18,89.9,713.586,714.087,715.032,715.035,0,1,1.465908895,0.141421356,3.47978288
1,22102402,214,Low,10,Precise,0,14,17,3,17.3,90,2.4,17,14,3,90,17.3,2.4,2,0.755,0.001,L,17,90,715.538,717.445,718.2,718.203,0,1,1.465908895,0.047140452,0.294392029
1,22102402,215,Low,10,Vague,1,15,18,25,42.7,89.9,5,18,25,15,89.9,5,42.7,2,0.823,0,L,18,89.9,718.706,720.056,720.88,720.882,0,0,1.067707825,0.141421356,1.987181141
1,22102402,216,Low,10,Precise,0,15,18,11,42.7,89.9,6.4,11,15,18,6.4,42.7,89.9,2,0.815,0,R,18,89.9,721.385,723.225,724.04,724.042,0,1,1.067707825,0.141421356,3.47978288
1,22102402,217,Low,10,Precise,0,15,16,2,42.7,64.9,2.3,15,16,2,42.7,64.9,2.3,1,0.757,0,L,15,42.7,724.545,725.955,726.712,726.715,0,1,1.067707825,12.09802555,0.697614985
1,22102402,218,Low,10,Precise,0,18,17,2,89.9,90,2.3,17,2,18,90,2.3,89.9,2,0.54,0,L,17,90,727.217,728.173,728.712,728.715,0,1,0.141421356,0.047140452,0.697614985
1,22102402,219,Low,10,Precise,0,10,16,11,31.7,64.9,6.4,10,16,11,31.7,64.9,6.4,2,1.635,0.001,D,16,64.9,729.218,730.069,731.704,731.706,0,1,1.219289411,12.09802555,3.47978288
1,22102402,220,Low,10,Vague,1,16,17,33,64.9,90,8.9,16,33,17,64.9,8.9,90,2,0.571,0,R,17,90,732.209,734.924,735.496,735.498,0,0,12.09802555,0.047140452,1.249888884
1,22102402,221,Low,10,Precise,0,16,17,3,64.9,90,2.4,17,16,3,90,64.9,2.4,2,0.545,0.001,L,17,90,736.002,738.911,739.456,739.459,0,1,12.09802555,0.047140452,0.294392029
1,22102402,222,Low,10,Precise,0,14,16,1,17.3,64.9,1.9,14,16,1,17.3,64.9,1.9,1,1.422,0.001,L,14,17.3,739.961,741.098,742.52,742.522,0,1,1.465908895,12.09802555,0.188561808
1,22102402,223,Low,10,Vague,1,16,17,19,64.9,90,3,16,17,19,64.9,90,3,2,0.755,0,D,17,90,743.025,744.806,745.56,745.563,0,0,12.09802555,0.047140452,1.30979218
1,22102402,224,Low,10,Precise,0,16,17,4,64.9,90,4.6,17,4,16,90,4.6,64.9,2,0.547,0,L,17,90,746.066,747.261,747.808,747.81,0,1,12.09802555,0.047140452,1.626857912
1,22102402,225,Low,10,Precise,0,18,17,1,89.9,90,1.9,17,18,1,90,89.9,1.9,2,0.499,0.001,L,17,90,748.313,749.717,750.216,750.218,0,1,0.141421356,0.047140452,0.188561808
1,22102402,226,Low,10,Precise,0,14,17,11,17.3,90,6.4,14,17,11,17.3,90,6.4,2,0.549,0,D,17,90,750.721,753.459,754.008,754.011,0,1,1.465908895,0.047140452,3.47978288
1,22102402,227,Low,10,Precise,0,10,18,4,31.7,89.9,4.6,10,18,4,31.7,89.9,4.6,2,0.924,0.001,D,18,89.9,754.514,756.357,757.28,757.283,0,1,1.219289411,0.141421356,1.626857912
1,22102402,228,Low,10,Vague,1,18,17,21,89.9,90,2.5,21,17,18,2.5,90,89.9,2,0.884,0.001,D,17,90,757.786,759.773,760.656,760.658,0,0,0.141421356,0.047140452,0.418993503
1,22102402,229,Low,10,Vague,1,14,18,25,17.3,89.9,5,14,25,18,17.3,5,89.9,2,1.038,0,R,18,89.9,761.161,763.21,764.248,764.25,0,0,1.465908895,0.141421356,1.987181141
1,22102402,230,Low,10,Precise,0,14,17,4,17.3,90,4.6,17,4,14,90,4.6,17.3,2,0.853,0,L,17,90,764.753,767.012,767.864,767.867,0,1,1.465908895,0.047140452,1.626857912
1,22102402,231,Low,10,Precise,0,10,17,5,31.7,90,8.9,5,17,10,8.9,90,31.7,2,0.907,0.001,D,17,90,768.37,770.35,771.256,771.259,0,1,1.219289411,0.047140452,0.79302515
1,22102402,232,Low,10,Vague,1,14,16,33,17.3,64.9,8.9,16,33,14,64.9,8.9,17.3,2,1.584,0,L,16,64.9,771.761,772.336,773.92,773.922,0,0,1.465908895,12.09802555,1.249888884
1,22102402,233,Low,10,Vague,1,10,16,24,31.7,64.9,1.3,24,16,10,1.3,64.9,31.7,2,1.677,0,D,16,64.9,774.426,777.339,779.016,779.018,0,0,1.219289411,12.09802555,0.124721913
1,22102402,234,Low,10,Precise,0,16,18,11,64.9,89.9,6.4,16,18,11,64.9,89.9,6.4,1,0.544,0,L,16,64.9,779.522,780.496,781.04,781.043,0,1,12.09802555,0.141421356,3.47978288
1,22102402,235,Low,10,Vague,1,10,17,24,31.7,90,1.3,24,17,10,1.3,90,31.7,2,0.653,0,D,17,90,781.546,783.315,783.968,783.97,0,0,1.219289411,0.047140452,0.124721913
1,22102402,236,Low,10,Vague,1,15,18,21,42.7,89.9,2.5,21,18,15,2.5,89.9,42.7,2,0.911,0.001,D,18,89.9,784.474,787.37,788.28,788.283,0,0,1.067707825,0.141421356,0.418993503
1,22102402,237,Low,10,Vague,1,15,17,21,42.7,90,2.5,17,21,15,90,2.5,42.7,2,0.688,0,L,17,90,788.786,791.432,792.12,792.122,0,0,1.067707825,0.047140452,0.418993503
1,22102402,238,Low,10,Vague,1,15,17,31,42.7,90,7.2,15,31,17,42.7,7.2,90,2,0.661,0,R,17,90,792.626,794.539,795.2,795.203,0,0,1.067707825,0.047140452,4.166799998
1,22102402,239,Low,10,Precise,0,10,16,5,31.7,64.9,8.9,10,5,16,31.7,8.9,64.9,2,1.752,0,R,16,64.9,795.705,798.096,799.848,799.851,0,1,1.219289411,12.09802555,0.79302515
1,22102402,240,Low,10,Precise,0,15,16,11,42.7,64.9,6.4,11,15,16,6.4,42.7,64.9,1,1.371,0,D,15,42.7,800.354,802.165,803.536,803.538,0,1,1.067707825,12.09802555,3.47978288
1,22102402,241,Low,10,Precise,0,15,18,3,42.7,89.9,2.4,3,15,18,2.4,42.7,89.9,2,1.185,0,R,18,89.9,819.674,821.983,823.168,823.17,0,1,1.067707825,0.141421356,0.294392029
1,22102402,242,Low,10,Vague,1,14,17,33,17.3,90,8.9,14,17,33,17.3,90,8.9,2,0.769,0,D,17,90,823.674,825.375,826.144,826.147,0,0,1.465908895,0.047140452,1.249888884
1,22102402,243,Low,10,Precise,0,10,15,4,31.7,42.7,4.6,4,15,10,4.6,42.7,31.7,2,0.722,0.001,D,15,42.7,826.65,828.15,828.872,828.875,0,1,1.219289411,1.067707825,1.626857912
1,22102402,244,Low,10,Precise,0,18,17,4,89.9,90,4.6,17,4,18,90,4.6,89.9,2,0.609,0.001,L,17,90,829.378,832.296,832.904,832.907,0,1,0.141421356,0.047140452,1.626857912
1,22102402,245,Low,10,Vague,1,18,17,25,89.9,90,5,25,17,18,5,90,89.9,2,0.578,0.001,D,17,90,833.41,835.886,836.464,836.467,0,0,0.141421356,0.047140452,1.987181141
1,22102402,246,Low,10,Vague,1,16,17,21,64.9,90,2.5,16,17,21,64.9,90,2.5,2,0.539,0.001,D,17,90,836.969,839.126,839.664,839.667,0,0,12.09802555,0.047140452,0.418993503
1,22102402,247,Low,10,Vague,1,14,15,21,17.3,42.7,2.5,15,14,21,42.7,17.3,2.5,2,1.415,0.001,L,15,42.7,840.169,842.009,843.424,843.427,0,0,1.465908895,1.067707825,0.418993503
1,22102402,248,Low,10,Vague,1,15,17,33,42.7,90,8.9,15,33,17,42.7,8.9,90,2,0.616,0.001,R,17,90,843.93,844.616,845.232,845.235,0,0,1.067707825,0.047140452,1.249888884
1,22102402,249,Low,10,Vague,1,15,18,33,42.7,89.9,8.9,18,15,33,89.9,42.7,8.9,2,0.933,0,L,18,89.9,845.738,847.491,848.424,848.426,0,0,1.067707825,0.141421356,1.249888884
1,22102402,250,Low,10,Precise,0,10,18,2,31.7,89.9,2.3,10,18,2,31.7,89.9,2.3,2,0.758,0,D,18,89.9,848.929,850.258,851.016,851.019,0,1,1.219289411,0.141421356,0.697614985
1,22102402,251,Low,10,Vague,1,10,15,31,31.7,42.7,7.2,10,15,31,31.7,42.7,7.2,2,1.394,0.001,D,15,42.7,851.521,852.406,853.8,853.803,0,0,1.219289411,1.067707825,4.166799998
1,22102402,252,Low,10,Vague,1,14,17,24,17.3,90,1.3,17,24,14,90,1.3,17.3,2,0.541,0,L,17,90,854.306,855.395,855.936,855.938,0,0,1.465908895,0.047140452,0.124721913
1,22102402,253,Low,10,Precise,0,10,16,3,31.7,64.9,2.4,16,3,10,64.9,2.4,31.7,2,2.047,0,L,16,64.9,856.442,857.529,859.576,859.579,0,1,1.219289411,12.09802555,0.294392029
1,22102402,254,Low,10,Precise,0,14,15,11,17.3,42.7,6.4,11,15,14,6.4,42.7,17.3,1,1.271,0,R,14,17.3,860.083,862.561,863.832,863.835,0,1,1.465908895,1.067707825,3.47978288
1,22102402,255,Low,10,Precise,0,15,17,2,42.7,90,2.3,17,15,2,90,42.7,2.3,2,0.6,0.001,L,17,90,864.338,866.921,867.52,867.523,0,1,1.067707825,0.047140452,0.697614985
